DATE,HOUR,KW
2015-04-24,17,11533.254211558193
2015-04-24,18,11092.619722193282
2015-04-24,19,11127.477871569918
2015-04-24,20,10918.731657920702
2015-04-24,21,10246.357996172472
2015-04-24,22,9459.3347
2015-04-24,23,8714.305031509137
2015-04-25,0,8276.14732437267
2015-04-25,1,7996.760980511587
2015-04-25,2,7861.281877346825
2015-04-25,3,7844.45419195265
2015-04-25,4,8051.866940953502
2015-04-25,5,8431.348574536943
2015-04-25,6,8839.806835195122
2015-04-25,7,9546.694480963535
2015-04-25,8,10209.792533542624
2015-04-25,9,10828.79307213044
2015-04-25,10,11170.093555661511
2015-04-25,11,11569.167438239578
2015-04-25,12,12000.963929298016
2015-04-25,13,12496.09858012083
2015-04-25,14,13021.104656519728
2015-04-25,15,13369.271515652275
2015-04-25,16,13595.095098748672
2015-04-25,17,13405.270147487228
2015-04-25,18,12880.9059333575
2015-04-25,19,12567.118776668953
2015-04-25,20,12073.385943737228
2015-04-25,21,11146.322325294284
2015-04-25,22,10146.6838
2015-04-25,23,9178.244431183608
2015-04-26,0,8515.019293032226
2015-04-26,1,8044.094941044876
2015-04-26,2,7763.666179304861
2015-04-26,3,7665.429732827606
2015-04-26,4,7746.214870429422
2015-04-26,5,7946.927672504042
2015-04-26,6,8196.049920274521
2015-04-26,7,9008.798384196476
2015-04-26,8,9829.52735888605
2015-04-26,9,10587.47086487339
2015-04-26,10,11392.149371838092
2015-04-26,11,12097.723574771284
2015-04-26,12,12443.334758870324
2015-04-26,13,12861.83207668984
2015-04-26,14,13224.952127957784
2015-04-26,15,13110.617061885425
2015-04-26,16,12982.082818032204
2015-04-26,17,12841.710092484367
2015-04-26,18,12770.45520186372
2015-04-26,19,12956.275124944688
2015-04-26,20,12557.996578450658
2015-04-26,21,11498.581362298002
2015-04-26,22,10281.7534
2015-04-26,23,9356.547629014589
2015-04-27,0,8678.272701094927
2015-04-27,1,8299.629759968871
2015-04-27,2,8164.028198996612
2015-04-27,3,8289.291557211103
2015-04-27,4,8925.725839595842
2015-04-27,5,10182.419050773018
2015-04-27,6,10655.14176775425
2015-04-27,7,10772.469710955767
2015-04-27,8,11061.08579143406
2015-04-27,9,11416.04235378257
2015-04-27,10,11709.387753222678
2015-04-27,11,11900.202500653382
2015-04-27,12,12009.919790022805
2015-04-27,13,11976.32878750579
2015-04-27,14,11878.171795914724
2015-04-27,15,11887.241140317345
2015-04-27,16,11868.674149719356
2015-04-27,17,11788.642590719552
2015-04-27,18,11534.270521251705
2015-04-27,19,11616.852102956102
2015-04-27,20,11154.251687028962
2015-04-27,21,10119.44766377179
2015-04-27,22,9082.087
2015-04-27,23,8402.604831777071
2015-04-28,0,8015.128414205523
2015-04-28,1,7790.472879439479
2015-04-28,2,7727.707111247422
2015-04-28,3,7948.735884019651
2015-04-28,4,8646.900827811862
2015-04-28,5,9953.31300071186
2015-04-28,6,10566.572445942222
2015-04-28,7,10630.375152454975
2015-04-28,8,10808.31401844355
2015-04-28,9,10994.812171974128
2015-04-28,10,11073.688187549722
2015-04-28,11,11040.747136118702
2015-04-28,12,11044.831410260676
2015-04-28,13,10958.133397982274
2015-04-28,14,10874.67424716525
2015-04-28,15,10946.957813772056
2015-04-28,16,10973.667419814505
2015-04-28,17,10927.51679800572
2015-04-28,18,10827.50733473932
2015-04-28,19,11255.478811291408
2015-04-28,20,10996.707836628471
2015-04-28,21,10170.56447930429
2015-04-28,22,9245.1451
2015-04-28,23,8657.407759247591
2015-04-29,0,8332.261874544512
2015-04-29,1,8169.153344233016
2015-04-29,2,8146.995572789448
2015-04-29,3,8391.636213303695
2015-04-29,4,9216.833851759642
2015-04-29,5,10638.980515199555
2015-04-29,6,11022.590340714563
2015-04-29,7,10834.781047494398
2015-04-29,8,10820.810917386532
2015-04-29,9,10848.146155346882
2015-04-29,10,10927.511507488804
2015-04-29,11,10985.346925583144
2015-04-29,12,11109.417935662845
2015-04-29,13,11186.810754305412
2015-04-29,14,11328.036953374987
2015-04-29,15,11488.063250923313
2015-04-29,16,11668.813645902894
2015-04-29,17,11603.57468625311
2015-04-29,18,11429.092477270371
2015-04-29,19,11703.035674379456
2015-04-29,20,11495.301411985649
2015-04-29,21,10477.164145548992
2015-04-29,22,9264.515700000002
2015-04-29,23,8496.427179792881
2015-04-30,0,8050.240208823049
2015-04-30,1,7801.893712416844
2015-04-30,2,7730.335911549395
2015-04-30,3,7924.288156798564
2015-04-30,4,8634.60840227315
2015-04-30,5,9917.145142254043
2015-04-30,6,10355.169281029344
2015-04-30,7,10516.600023733035
2015-04-30,8,10824.153147291036
2015-04-30,9,11119.581391899392
2015-04-30,10,11429.82810046962
2015-04-30,11,11706.075559922498
2015-04-30,12,12062.136785783105
2015-04-30,13,12401.533583542228
2015-04-30,14,12726.554840408126
2015-04-30,15,13017.97582428311
2015-04-30,16,13159.080874879091
2015-04-30,17,13057.532980260396
2015-04-30,18,12673.87147460478
2015-04-30,19,12721.460985344247
2015-04-30,20,12311.88338090964
2015-04-30,21,11144.286494183418
2015-04-30,22,9813.08
2015-04-30,23,8871.938455678459
2015-05-01,0,8403.970999198877
2015-05-01,1,8057.160125265063
2015-05-01,2,7914.186699774965
2015-05-01,3,7990.320406448022
2015-05-01,4,8621.88624376261
2015-05-01,5,9834.18256229664
2015-05-01,6,10268.159084362213
2015-05-01,7,10480.473724227368
2015-05-01,8,10922.264865833473
2015-05-01,9,11397.03081546957
2015-05-01,10,11790.766271351034
2015-05-01,11,12230.63817078183
2015-05-01,12,12738.459369344417
2015-05-01,13,13170.834617846764
2015-05-01,14,13522.53980910742
2015-05-01,15,13815.833316436252
2015-05-01,16,13841.45434041632
2015-05-01,17,13463.722771360057
2015-05-01,18,12828.345812781878
2015-05-01,19,12674.09096194053
2015-05-01,20,12258.8139558115
2015-05-01,21,11358.89220458581
2015-05-01,22,10213.166799999995
2015-05-01,23,9240.240494125988
2015-05-02,0,8573.21339006677
2015-05-02,1,8135.58854050103
2015-05-02,2,7896.206890587569
2015-05-02,3,7820.119141247075
2015-05-02,4,7985.051712661479
2015-05-02,5,8355.512762340624
2015-05-02,6,8784.780339325409
2015-05-02,7,9534.935195447177
2015-05-02,8,10235.925705487138
2015-05-02,9,10869.700946608924
2015-05-02,10,11433.70120578143
2015-05-02,11,11956.602475632764
2015-05-02,12,12408.94942374046
2015-05-02,13,12773.749215872442
2015-05-02,14,13139.218003960395
2015-05-02,15,13328.990342007251
2015-05-02,16,13388.997792971591
2015-05-02,17,13202.086309573877
2015-05-02,18,12667.479928287888
2015-05-02,19,12462.048973252153
2015-05-02,20,11960.7612516768
2015-05-02,21,11003.02282388918
2015-05-02,22,10072.2987
2015-05-02,23,9348.251469219123
2015-05-03,0,8769.683755921695
2015-05-03,1,8255.084307720612
2015-05-03,2,7960.754074988349
2015-05-03,3,7818.958458070128
2015-05-03,4,7809.179294859763
2015-05-03,5,7919.321312688398
2015-05-03,6,8138.257102965303
2015-05-03,7,8889.29988523262
2015-05-03,8,9683.428108184044
2015-05-03,9,10355.415479532145
2015-05-03,10,10913.551127002298
2015-05-03,11,11417.818377146665
2015-05-03,12,11887.70759678432
2015-05-03,13,12373.739601289317
2015-05-03,14,12856.474334129938
2015-05-03,15,13220.787311772296
2015-05-03,16,13441.666180205351
2015-05-03,17,13352.962344723102
2015-05-03,18,12987.274035709695
2015-05-03,19,12987.994070401815
2015-05-03,20,12701.278815343265
2015-05-03,21,11621.68382752666
2015-05-03,22,10298.8029
2015-05-03,23,9301.299870668445
2015-05-04,0,8703.706982577609
2015-05-04,1,8401.987715238449
2015-05-04,2,8307.979377733605
2015-05-04,3,8448.613114263226
2015-05-04,4,9076.329495242906
2015-05-04,5,10302.499867766172
2015-05-04,6,10869.102218040203
2015-05-04,7,11149.715215249014
2015-05-04,8,11613.619276338695
2015-05-04,9,12202.639062386235
2015-05-04,10,12782.390124687796
2015-05-04,11,13333.349872538638
2015-05-04,12,13856.368762678763
2015-05-04,13,14277.68865955152
2015-05-04,14,14598.640506834212
2015-05-04,15,14818.67286160262
2015-05-04,16,14750.366526070122
2015-05-04,17,14384.221711622578
2015-05-04,18,13816.521375697424
2015-05-04,19,13797.601241758548
2015-05-04,20,13341.66219871114
2015-05-04,21,12034.34337247576
2015-05-04,22,10629.9662
2015-05-04,23,9626.877341720252
2015-05-05,0,9003.902984447548
2015-05-05,1,8608.738329685251
2015-05-05,2,8385.025189588185
2015-05-05,3,8482.261983695187
2015-05-05,4,9089.171996494902
2015-05-05,5,10258.697885005357
2015-05-05,6,10809.936281237477
2015-05-05,7,11092.40871159421
2015-05-05,8,11526.851243178597
2015-05-05,9,11977.610234194382
2015-05-05,10,12332.254907224387
2015-05-05,11,12588.365775697626
2015-05-05,12,13023.786930741844
2015-05-05,13,13462.020213912128
2015-05-05,14,13802.2919143337
2015-05-05,15,13816.167462598323
2015-05-05,16,13751.355311414083
2015-05-05,17,13556.689433896823
2015-05-05,18,13299.397117043183
2015-05-05,19,13564.609349127682
2015-05-05,20,13238.65059534743
2015-05-05,21,12106.891760825842
2015-05-05,22,10890.0565
2015-05-05,23,10014.988622056077
2015-05-06,0,9390.76042976029
2015-05-06,1,9019.995082701553
2015-05-06,2,8830.36153236264
2015-05-06,3,8946.291825198441
2015-05-06,4,9597.675330815247
2015-05-06,5,10950.607132794188
2015-05-06,6,11438.947256788437
2015-05-06,7,11618.438012361985
2015-05-06,8,11956.799104102329
2015-05-06,9,12390.679542433258
2015-05-06,10,12795.085111316848
2015-05-06,11,13093.591799103204
2015-05-06,12,13564.913449835203
2015-05-06,13,14046.985362052736
2015-05-06,14,14587.50401561482
2015-05-06,15,15120.598769009865
2015-05-06,16,15400.628882506848
2015-05-06,17,15049.69361450924
2015-05-06,18,14567.401229282485
2015-05-06,19,14615.2009187521
2015-05-06,20,14200.22174752131
2015-05-06,21,12953.343754687125
2015-05-06,22,11636.950600000002
2015-05-06,23,10659.230883609596
2015-05-07,0,10099.27113637697
2015-05-07,1,9702.723446750935
2015-05-07,2,9489.002825293392
2015-05-07,3,9495.144839810702
2015-05-07,4,9928.506866413374
2015-05-07,5,11068.944410613982
2015-05-07,6,11489.67452593529
2015-05-07,7,11675.3283961587
2015-05-07,8,11920.00408705817
2015-05-07,9,12269.414374870608
2015-05-07,10,12735.00249021733
2015-05-07,11,13161.579135677732
2015-05-07,12,13683.308814686108
2015-05-07,13,14142.582078405498
2015-05-07,14,14548.453162320164
2015-05-07,15,14800.8517543715
2015-05-07,16,14734.744438768708
2015-05-07,17,14408.89876339135
2015-05-07,18,14142.588642342798
2015-05-07,19,14275.309392050223
2015-05-07,20,13876.971419216585
2015-05-07,21,12345.75347936045
2015-05-07,22,10697.8328
2015-05-07,23,9776.112747806466
2015-05-08,0,9217.922386300805
2015-05-08,1,8937.615498886129
2015-05-08,2,8871.220345799175
2015-05-08,3,9003.041288888446
2015-05-08,4,9775.119433735224
2015-05-08,5,10981.664705022868
2015-05-08,6,11563.030835249276
2015-05-08,7,11975.445944395387
2015-05-08,8,12487.073287053216
2015-05-08,9,12955.59059828808
2015-05-08,10,13408.8463065613
2015-05-08,11,14017.439755241943
2015-05-08,12,14573.3758271181
2015-05-08,13,15037.0910555606
2015-05-08,14,15367.630846360757
2015-05-08,15,15676.754164096565
2015-05-08,16,15475.22497161375
2015-05-08,17,14739.478308160378
2015-05-08,18,14036.141684500157
2015-05-08,19,13679.223540335965
2015-05-08,20,13258.48547550264
2015-05-08,21,12442.801415922344
2015-05-08,22,11438.673
2015-05-08,23,10520.560447604264
2015-05-09,0,9917.197810583632
2015-05-09,1,9508.630367444865
2015-05-09,2,9242.752736532871
2015-05-09,3,9118.17559754535
2015-05-09,4,9284.725892007582
2015-05-09,5,9637.315257545495
2015-05-09,6,10136.920284132904
2015-05-09,7,10961.4717551286
2015-05-09,8,11687.270791434888
2015-05-09,9,12214.141214561652
2015-05-09,10,12392.943776549457
2015-05-09,11,12604.193657510476
2015-05-09,12,12745.248169894205
2015-05-09,13,13084.37251345448
2015-05-09,14,13549.69812476711
2015-05-09,15,13790.43992766326
2015-05-09,16,13776.376791490578
2015-05-09,17,13456.915381986868
2015-05-09,18,13263.58538240646
2015-05-09,19,13320.731978197542
2015-05-09,20,13121.782232172336
2015-05-09,21,12391.702928228484
2015-05-09,22,11499.195
2015-05-09,23,10653.318699666816
2015-05-10,0,9923.525695846922
2015-05-10,1,9381.886809530288
2015-05-10,2,9123.126414522318
2015-05-10,3,9028.005726005553
2015-05-10,4,9073.597810320438
2015-05-10,5,9258.471273139963
2015-05-10,6,9386.863669769104
2015-05-10,7,9811.831932978284
2015-05-10,8,10282.701328075036
2015-05-10,9,10653.278380147296
2015-05-10,10,10791.87293499832
2015-05-10,11,10902.324456031563
2015-05-10,12,11045.095931471362
2015-05-10,13,11383.440659906684
2015-05-10,14,11704.8089017438
2015-05-10,15,11785.485499502527
2015-05-10,16,11865.94822434308
2015-05-10,17,11908.092257761804
2015-05-10,18,11967.407136471556
2015-05-10,19,12045.449875417307
2015-05-10,20,11865.17424733725
2015-05-10,21,11009.8404151548
2015-05-10,22,9940.3874
2015-05-10,23,9096.279528612791
2015-05-11,0,8531.451471013856
2015-05-11,1,8226.288984961126
2015-05-11,2,8114.619884103487
2015-05-11,3,8237.656333002862
2015-05-11,4,8841.231273170257
2015-05-11,5,9985.511439445952
2015-05-11,6,10439.06688776835
2015-05-11,7,10668.227359943632
2015-05-11,8,10982.717488127271
2015-05-11,9,11249.309742668313
2015-05-11,10,11414.43642300721
2015-05-11,11,11577.321391226977
2015-05-11,12,11816.187172501292
2015-05-11,13,12013.02930109917
2015-05-11,14,12147.051792013335
2015-05-11,15,12325.000274281509
2015-05-11,16,12335.712377540778
2015-05-11,17,12284.362873687747
2015-05-11,18,12022.546475998102
2015-05-11,19,12237.9134622914
2015-05-11,20,12009.36828688604
2015-05-11,21,10898.921678043376
2015-05-11,22,9664.1979
2015-05-11,23,8826.756378056694
2015-05-12,0,8315.321260814191
2015-05-12,1,8021.128907510943
2015-05-12,2,7909.38099805345
2015-05-12,3,8024.768513919669
2015-05-12,4,8680.134310506866
2015-05-12,5,9881.106437537122
2015-05-12,6,10329.032794825402
2015-05-12,7,10429.233477116608
2015-05-12,8,10725.565941255312
2015-05-12,9,10969.673273671291
2015-05-12,10,11135.564110308418
2015-05-12,11,11222.863415179352
2015-05-12,12,11257.231561896557
2015-05-12,13,11187.309913477367
2015-05-12,14,11229.365481641187
2015-05-12,15,11521.69712095913
2015-05-12,16,11581.06120420325
2015-05-12,17,11550.474433841962
2015-05-12,18,11468.575519579812
2015-05-12,19,11818.30283904898
2015-05-12,20,11640.16607815714
2015-05-12,21,10710.71546454818
2015-05-12,22,9609.3637
2015-05-12,23,8779.81760051402
2015-05-13,0,8344.763390330701
2015-05-13,1,8075.290851881906
2015-05-13,2,7986.28506957284
2015-05-13,3,8110.922888844964
2015-05-13,4,8754.637216702655
2015-05-13,5,9948.946268196503
2015-05-13,6,10521.466004569756
2015-05-13,7,10741.716205759756
2015-05-13,8,11013.212983153291
2015-05-13,9,11262.56970484192
2015-05-13,10,11482.220281020853
2015-05-13,11,11582.013255658849
2015-05-13,12,11571.616802469189
2015-05-13,13,11458.97233985395
2015-05-13,14,11436.281492913253
2015-05-13,15,11457.690333760833
2015-05-13,16,11410.317150254308
2015-05-13,17,11323.478322781884
2015-05-13,18,11240.873296670712
2015-05-13,19,11585.911633546164
2015-05-13,20,11473.768862481018
2015-05-13,21,10589.714498784222
2015-05-13,22,9604.693
2015-05-13,23,8854.7818563499
2015-05-14,0,8403.48661783609
2015-05-14,1,8147.743986764751
2015-05-14,2,8068.980496750891
2015-05-14,3,8234.57865881177
2015-05-14,4,8836.238389554945
2015-05-14,5,10106.929228988189
2015-05-14,6,10748.906605290123
2015-05-14,7,10983.784015420151
2015-05-14,8,11396.886495534663
2015-05-14,9,11868.467741298618
2015-05-14,10,12327.031733745742
2015-05-14,11,12737.28689205025
2015-05-14,12,13284.5262672901
2015-05-14,13,13884.65912917982
2015-05-14,14,14518.25166956719
2015-05-14,15,14954.233170463556
2015-05-14,16,14915.550761191453
2015-05-14,17,14547.641522105943
2015-05-14,18,14088.973195721004
2015-05-14,19,14113.949346627413
2015-05-14,20,13723.338998245585
2015-05-14,21,12428.571246657102
2015-05-14,22,11111.1158
2015-05-14,23,10203.4710035979
2015-05-15,0,9490.322097135038
2015-05-15,1,9172.597060867352
2015-05-15,2,9080.833369216556
2015-05-15,3,9161.703984343298
2015-05-15,4,9781.99827870476
2015-05-15,5,10928.020702936608
2015-05-15,6,11583.87595286453
2015-05-15,7,11813.346361368123
2015-05-15,8,12069.66642625617
2015-05-15,9,12315.238398277968
2015-05-15,10,12587.666353681076
2015-05-15,11,12847.53585475086
2015-05-15,12,12938.741171163583
2015-05-15,13,12858.20153329552
2015-05-15,14,12966.392567822451
2015-05-15,15,13287.564886736893
2015-05-15,16,13462.133101794892
2015-05-15,17,13118.537346533749
2015-05-15,18,12753.14124542366
2015-05-15,19,12690.200363306789
2015-05-15,20,12593.35729992538
2015-05-15,21,11927.11732659706
2015-05-15,22,10923.618100000003
2015-05-15,23,10037.58976027111
2015-05-16,0,9497.677644121664
2015-05-16,1,9056.682725553765
2015-05-16,2,8795.53522603035
2015-05-16,3,8750.484368364785
2015-05-16,4,8857.833361500596
2015-05-16,5,9224.080268503338
2015-05-16,6,9621.67688196139
2015-05-16,7,10301.41722703889
2015-05-16,8,11045.561980814282
2015-05-16,9,11666.683579654378
2015-05-16,10,12179.173731807665
2015-05-16,11,12734.881620980646
2015-05-16,12,13197.055636804063
2015-05-16,13,13657.329094711722
2015-05-16,14,14176.514031643395
2015-05-16,15,14545.059890992316
2015-05-16,16,14768.146713953996
2015-05-16,17,14616.42936311674
2015-05-16,18,14248.431792398873
2015-05-16,19,14229.84285420566
2015-05-16,20,13984.298779568164
2015-05-16,21,13120.501985496623
2015-05-16,22,12125.770100000002
2015-05-16,23,11212.466103453264
2015-05-17,0,10137.908709495014
2015-05-17,1,9257.925216462185
2015-05-17,2,8795.731003387025
2015-05-17,3,8546.97612197777
2015-05-17,4,8493.474805658674
2015-05-17,5,8613.170856018318
2015-05-17,6,8829.981286259657
2015-05-17,7,9327.788298943233
2015-05-17,8,9977.27475610616
2015-05-17,9,10644.279243551557
2015-05-17,10,11131.137685111877
2015-05-17,11,11577.25929915044
2015-05-17,12,12022.036317343547
2015-05-17,13,12450.546451130513
2015-05-17,14,12818.538083548232
2015-05-17,15,13251.939365441422
2015-05-17,16,13686.412662000535
2015-05-17,17,13713.5278854398
2015-05-17,18,13511.706651740904
2015-05-17,19,13464.42466755789
2015-05-17,20,13290.669980411152
2015-05-17,21,12250.45010435078
2015-05-17,22,10901.7696
2015-05-17,23,9849.167192403242
2015-05-18,0,9172.510038384107
2015-05-18,1,8781.87822084059
2015-05-18,2,8622.367885410815
2015-05-18,3,8734.145681194786
2015-05-18,4,9383.468702863634
2015-05-18,5,10549.637826859353
2015-05-18,6,11191.858366260902
2015-05-18,7,11775.538186362915
2015-05-18,8,12542.19879032598
2015-05-18,9,13525.148830247508
2015-05-18,10,14500.41179216298
2015-05-18,11,15460.280215420067
2015-05-18,12,16426.79092405122
2015-05-18,13,17208.421085559352
2015-05-18,14,17750.195420973516
2015-05-18,15,18178.102116795504
2015-05-18,16,18111.54456683668
2015-05-18,17,17610.895350655974
2015-05-18,18,16787.985862411962
2015-05-18,19,16209.364811820618
2015-05-18,20,15520.344131078147
2015-05-18,21,13993.764640938472
2015-05-18,22,12266.388
2015-05-18,23,11084.559962780138
2015-05-19,0,10324.116712001038
2015-05-19,1,9866.118541075368
2015-05-19,2,9642.088157449438
2015-05-19,3,9691.302673873064
2015-05-19,4,10319.469674325812
2015-05-19,5,11574.430323919878
2015-05-19,6,12133.304231659107
2015-05-19,7,12300.171140707236
2015-05-19,8,12651.488963167209
